ln_FDI,ln_TB,ln_EX,ln_IM,ln_RER_pos,ln_RER_neg,IPI_VN,IPI_World_diff,ln_WTI,ln_M2_diff,COVID
0.22914232265351003,0.07644584438185993,16.734778493004963,16.6583326486231,0.0017176312645190706,0.0,113.4223702,0.9271102800747943,3.8869103046130706,0.0016156114865317761,0
0.21669560793529105,0.10927080884511355,16.74123283579293,16.631962026947818,0.0014225377680734397,0.0,112.2680416,-0.6700805508961127,3.798854307322508,0.0001645114933892522,0
0.21692505649091276,0.09362966729109087,16.816236293409787,16.722606626118697,0.00019580452210732346,0.0,110.6411158,0.3557811899736252,3.8004208288468435,0.0006969727746808374,0
0.2117047772788825,0.11596095463258006,16.768170128970525,16.652209174337944,0.0031606076789660875,0.0,109.2889914,-0.12400346814915864,3.810654511039857,0.0013900701745823696,0
0.45515137859088517,0.04033223220992927,16.773385604395287,16.73305337218536,0.007463658755698432,0.0,110.0144897,0.15525273137080298,3.907613296939446,0.0003114472180811845,0
0.4559522443041682,0.05936644836865199,16.832941160835404,16.77357471246675,0.013134786773825624,0.0,111.1773948,0.35847124445551604,3.821222641101649,0.0009877443247843232,0
0.4860695041590913,0.04598431269818826,16.871187740029,16.825203427330813,0.012762720223932433,0.0,114.4300116,-0.40644101291513746,3.9506666290203505,0.001392335863950489,0
0.16490747465127567,0.1683171556913638,16.721814445003936,16.553497289312574,0.0,0.007066490741987508,69.74942576,-0.4866390227977635,3.960813169597578,0.001605225828301915,0
0.20344765432214856,-0.06893811069043007,16.616734354969836,16.685672465660264,0.0051653996992317985,0.0,81.29310118,0.4868156032001081,3.97912074896064,-0.0004900055539729387,0
0.19482226303629932,-5.144268222728786e-05,16.88713190941816,16.887183352100386,0.004779557547484714,0.0,79.42373933,0.34034178847541785,3.8985324152456466,0.0010548858097707559,0
0.3045804866005708,0.0882165203823581,16.902379085327574,16.814162564945214,0.0,0.006656883558287419,80.21429386,-0.20611422900271847,3.9330014118133376,0.0002465347497992987,0
0.29556839351335834,0.0431116431574613,16.931746163810434,16.88863452065297,0.0,0.0060410365238396935,80.08639401,-0.08993244612891527,3.881151341761059,0.0005410406078723007,0
0.3221226288383204,0.07798228878986038,16.925257486851166,16.847275198061304,0.0,0.0024651971846232357,77.50307756,-0.06131541477891744,3.810654511039857,0.001256795619280382,0
0.4654419907751192,0.09508873325601168,16.90680675185501,16.811718018599,0.0025733130281491157,0.0,76.5124344,-0.23123624767686923,3.8422441108202294,0.00042922991646765496,0
0.4850215437244518,0.16132363908082079,17.022093696405175,16.860770057324356,0.006171545674321877,0.0,79.43068045,0.6325755408118194,3.872033997211783,0.0007643287222567352,0
0.45936663144076867,0.14058562085533186,16.994735535584788,16.854149914729454,0.0003618687906801199,0.0,80.61680593,-0.6800183772118773,3.9084165098340344,0.0009295987200479416,0
0.5172813407111752,0.1727163723406982,17.034683258760456,16.861966886419758,0.004478479610224184,0.0,80.31876338,0.2863261011660123,3.9431340004531985,0.00018922512230101773,0
0.49382085880015314,0.09481686908426709,17.021272814615088,16.926455945530822,0.001013693823619377,0.0,81.80454375,0.8194134628403349,4.036715449385464,0.0012701031115889272,0
0.521156476271017,0.037149414286348985,16.99557648768192,16.958427073395573,0.002802761749546079,0.0,81.91197258,-0.6175342254150173,4.058371901763283,0.0010216582516013872,0
0.231076006039902,0.07940315266361146,17.04306092992248,16.96365777725887,0.0,0.000471639963006254,85.50356674,-0.6338406889385584,4.154184562578117,0.000775008754898554,0
0.2709747796611407,0.11151201974033238,16.716043240598765,16.60453122085843,0.00273541085857687,0.0,87.46899743,0.38271591710340447,4.130837198581126,0.0007895515614690929,0
0.2691129790397576,0.16993051390240296,17.087289790292,16.917359276389597,0.0,0.0023474822212410373,86.72280196,-0.1377336125467421,4.138839802108651,0.0008858947437309084,0
0.40210613975167486,0.13342262403905716,16.953759281100655,16.8203366570616,0.0,0.0033345055737878937,87.40970784,0.5112978912012789,4.193435464866331,0.0010218094240301845,0
0.3970928248160674,-0.0020947612307768734,17.046145176440557,17.048239937671333,0.0014015333788250928,0.0,86.12565699,-0.6724742347727797,4.248209486939542,0.0006921753782664908,0
0.41047586659678525,0.10683793226560573,17.031062424599124,16.92422449233352,0.007731879134469821,0.0,87.35386106,0.09898201243049298,4.217594110715667,0.0008650362075730555,0
0.47965255329429735,0.05331517212642175,17.0483472744859,16.995032102359477,0.01007713009937028,0.0,87.22467291,0.2367178107571588,4.2623981472183505,-0.0002612311818288582,0
0.4920451698725319,0.13560807090014418,17.18869631854927,17.053088247649125,0.012263277694785302,0.0,87.899537,0.21552797885959762,4.22038966907276,0.000323155352830895,0
0.4878613517342321,0.12326918000091257,17.066894269140906,16.943625089139996,0.004465815371728965,0.0,87.39341723,-1.0014459644625107,4.251775570170929,0.00031592776613376117,0
0.6664761496901255,0.0836873631098922,17.134304511532754,17.050617148422862,0.003138544063977733,0.0,86.8243049,1.246043264975183,4.259152536523347,0.0004570030453709961,0
0.6630528549513559,0.07352906721507341,17.1169578044584,17.043428737243328,0.00013862071634207496,0.0,90.02413669,-1.1228494586402848,4.04234926710372,0.00043321413203267767,0
